Complaint ID,Product,Issue,State,Date received,Submitted via,Resolution Time Reponse
1281,Payday loan,Complaint: Charged fees or interest I didn't expect,MD,2014-01-05 00:00:00,Web,Instant
1282,Debt collection,Complaint: False statements or representation,NJ,2016-12-02 00:00:00,Web,Instant
1283,Credit card,Complaint: Credit determination,MO,2013-11-19 00:00:00,Pos,Fast
1284,Credit card,Complaint: Rewards,AZ,2016-04-14 00:00:00,Web,Instant
1285,Credit reporting,Complaint: Credit reporting company's investigation,WI,2016-08-15 00:00:00,Web,Instant
1286,Bank account or service,"Complaint: Account opening, closing, or management",NY,2016-07-15 00:00:00,Pho,Instant
1287,Consumer Loan,Complaint: Managing the loan or lease,HI,2015-02-14 00:00:00,Web,Instant
1288,Bank account or service,Complaint: Deposits and withdrawals,CA,2013-12-23 00:00:00,Pho,Fast
1289,Bank account or service,Complaint: Deposits and withdrawals,FL,2015-07-13 00:00:00,Ema,Fast
1290,Debt collection,Complaint: Communication tactics,PA,2014-06-13 00:00:00,Web,Instant
1291,Mortgage,"Complaint: Loan servicing, payments, escrow account",NV,2015-08-12 00:00:00,Web,Fast
1292,Debt collection,Complaint: Improper contact or sharing of info,OK,2013-10-18 00:00:00,Web,Instant
1293,Debt collection,Complaint: Communication tactics,CA,2015-02-13 00:00:00,Pho,Fast
1294,Mortgage,"Complaint: Application, originator, mortgage broker",FL,2014-01-16 00:00:00,Ema,Fast
1295,Mortgage,"Complaint: Loan servicing, payments, escrow account",MI,2014-12-30 00:00:00,Web,Instant
1296,Prepaid card,"Complaint: Managing, opening, or closing account",CA,2016-01-27 00:00:00,Ema,Fast
1297,Mortgage,"Complaint: Loan servicing, payments, escrow account",VA,2013-10-25 00:00:00,Pos,Instant
1298,Credit card,Complaint: Advertising and marketing,CA,2014-10-23 00:00:00,Web,Fast
1299,Credit card,Complaint: Identity theft / Fraud / Embezzlement,MN,2015-07-24 00:00:00,Web,Instant
1300,Bank account or service,"Complaint: Account opening, closing, or management",CA,2014-03-06 00:00:00,Web,Instant
1301,Consumer Loan,Complaint: Taking out the loan or lease,CA,2015-05-16 00:00:00,Web,Instant
1302,Debt collection,Complaint: False statements or representation,SC,2014-07-06 00:00:00,Web,Instant
1303,Debt collection,Complaint: False statements or representation,MA,2014-10-24 00:00:00,Web,Instant
1304,Consumer Loan,Complaint: Managing the loan or lease,IL,2015-05-19 00:00:00,Web,Instant
1305,Credit reporting,Complaint: Credit monitoring or identity protection,NC,2014-07-04 00:00:00,Web,Instant
1306,Bank account or service,"Complaint: Account opening, closing, or management",NJ,2015-09-09 00:00:00,Ema,Fast
1307,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2016-04-04 00:00:00,Ema,Fast
1308,Student loan,Complaint: Can't repay my loan,PA,2014-05-19 00:00:00,Web,Fast
1309,Credit card,Complaint: Payoff process,MA,2014-09-18 00:00:00,Web,Fast
1310,Debt collection,Complaint: Communication tactics,OH,2015-02-25 00:00:00,Web,Fast
1311,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2014-08-09 00:00:00,Web,Fast
1312,Debt collection,Complaint: Communication tactics,NC,2015-06-30 00:00:00,Web,Instant
1313,Debt collection,Complaint: False statements or representation,GA,2014-08-19 00:00:00,Web,Fast
1314,Debt collection,"Complaint: Loan modification,collection,foreclosure",NJ,2016-02-26 00:00:00,Web,Fast
1315,Mortgage,"Complaint: Loan servicing, payments, escrow account",NV,2013-11-30 00:00:00,Web,Instant
1316,Bank account or service,Complaint: Deposits and withdrawals,MO,2016-12-07 00:00:00,Web,Instant
1317,Mortgage,"Complaint: Loan servicing, payments, escrow account",OH,2016-10-05 00:00:00,Web,Instant
1318,Credit card,Complaint: Closing/Cancelling account,OH,2015-02-20 00:00:00,Web,Instant
1319,Bank account or service,Complaint: Using a debit or ATM card,AZ,2015-05-03 00:00:00,Web,Instant
1320,Debt collection,Complaint: Communication tactics,FL,2015-02-16 00:00:00,Web,Instant
1321,Debt collection,Complaint: Communication tactics,CA,2016-03-15 00:00:00,Web,Instant
1322,Mortgage,"Complaint: Loan servicing, payments, escrow account",TN,2016-02-07 00:00:00,Web,Instant
1323,Mortgage,Complaint: Credit decision / Underwriting,WA,2013-08-22 00:00:00,Ema,Fast
1324,Debt collection,"Complaint: Loan modification,collection,foreclosure",IL,2014-08-16 00:00:00,Web,Fast
1325,Credit card,Complaint: Credit determination,GA,2016-01-10 00:00:00,Web,Instant
1326,Consumer Loan,Complaint: Managing the loan or lease,TN,2015-03-19 00:00:00,Web,Fast
1327,Bank account or service,Complaint: Deposits and withdrawals,DE,2013-10-12 00:00:00,Pho,Fast
1328,Consumer Loan,Complaint: Problems when you are unable to pay,NM,2013-09-17 00:00:00,Web,Fast
1329,Credit card,Complaint: Billing statement,NY,2014-07-22 00:00:00,Web,Instant
1330,Credit reporting,Complaint: Improper use of my credit report,CO,2013-07-05 00:00:00,Web,Fast
1331,Bank account or service,Complaint: Using a debit or ATM card,GA,2015-03-27 00:00:00,Fax,Fast
1332,Mortgage,"Complaint: Loan servicing, payments, escrow account",IL,2013-07-26 00:00:00,Web,Fast
1333,Consumer Loan,Complaint: Problems when you are unable to pay,IN,2014-11-06 00:00:00,Web,Instant
1334,Debt collection,Complaint: Improper contact or sharing of info,AL,2014-04-27 00:00:00,Web,Fast
1335,Mortgage,"Complaint: Loan servicing, payments, escrow account",MD,2015-03-04 00:00:00,Web,Instant
1336,Credit card,Complaint: Identity theft / Fraud / Embezzlement,DC,2015-09-16 00:00:00,Web,Instant
1337,Bank account or service,Complaint: Deposits and withdrawals,OR,2015-07-22 00:00:00,Web,Instant
1338,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2016-06-13 00:00:00,Web,Instant
1339,Bank account or service,"Complaint: Account opening, closing, or management",MS,2016-04-20 00:00:00,Ema,Fast
1340,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2016-01-13 00:00:00,Ema,Fast
1341,Mortgage,"Complaint: Application, originator, mortgage broker",OH,2015-10-29 00:00:00,Pho,Instant
1342,Bank account or service,Complaint: Problems caused by my funds being low,VT,2013-04-16 00:00:00,Web,Fast
1343,Credit reporting,Complaint: Credit reporting company's investigation,WI,2014-11-07 00:00:00,Web,Instant
1344,Consumer Loan,Complaint: Managing the loan or lease,IL,2015-12-14 00:00:00,Web,Instant
1345,Debt collection,"Complaint: Loan modification,collection,foreclosure",MO,2016-01-04 00:00:00,Web,Instant
1346,Student loan,Complaint: Dealing with my lender or servicer,OR,2014-07-05 00:00:00,Web,Instant
1347,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2015-02-20 00:00:00,Ema,Fast
1348,Credit card,Complaint: Closing/Cancelling account,CO,2015-12-05 00:00:00,Web,Instant
1349,Student loan,Complaint: Dealing with my lender or servicer,PA,2015-04-14 00:00:00,Web,Instant
1350,Credit card,Complaint: APR or interest rate,MI,2014-05-23 00:00:00,Pos,Fast
1351,Mortgage,"Complaint: Loan servicing, payments, escrow account",GA,2015-02-18 00:00:00,Web,Instant
1352,Credit card,Complaint: Delinquent account,MA,2016-08-26 00:00:00,Web,Fast
1353,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2016-05-25 00:00:00,Web,Instant
1354,Credit reporting,Complaint: Improper use of my credit report,OH,2014-06-27 00:00:00,Web,Fast
1355,Mortgage,Complaint: Settlement process and costs,MD,2015-12-23 00:00:00,Web,Instant
1356,Credit card,Complaint: Payoff process,OK,2014-08-20 00:00:00,Web,Instant
1357,Credit reporting,Complaint: Credit reporting company's investigation,CA,2015-09-30 00:00:00,Web,Instant
1358,Bank account or service,"Complaint: Making/receiving payments, sending money",GA,2014-01-14 00:00:00,Web,Fast
1359,Debt collection,Complaint: Communication tactics,CA,2013-09-13 00:00:00,Web,Fast
1360,Credit reporting,Complaint: Unable to get credit report/credit score,MS,2014-08-05 00:00:00,Web,Instant
1361,Debt collection,Complaint: Improper contact or sharing of info,NY,2015-01-23 00:00:00,Web,Instant
1362,Student loan,Complaint: Repaying your loan,OR,2013-08-27 00:00:00,Web,Fast
1363,Credit reporting,Complaint: Unable to get credit report/credit score,AZ,2013-10-30 00:00:00,Web,Instant
1364,Money transfers,Complaint: Money was not available when promised,NC,2015-04-05 00:00:00,Web,Instant
1365,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-09-06 00:00:00,Web,Instant
1366,Debt collection,Complaint: Improper contact or sharing of info,CA,2016-01-19 00:00:00,Web,Instant
1367,Bank account or service,"Complaint: Account opening, closing, or management",CA,2016-01-09 00:00:00,Web,Instant
1368,Consumer Loan,Complaint: Taking out the loan or lease,NY,2016-08-15 00:00:00,Fax,Fast
1369,Credit reporting,Complaint: Unable to get credit report/credit score,OR,2015-08-25 00:00:00,Web,Instant
1370,Debt collection,"Complaint: Loan modification,collection,foreclosure",FL,2015-09-28 00:00:00,Web,Instant
1371,Debt collection,Complaint: False statements or representation,GA,2016-07-19 00:00:00,Web,Instant
1372,Credit reporting,Complaint: Unable to get credit report/credit score,VA,2015-10-16 00:00:00,Ema,Instant
1373,Consumer Loan,Complaint: Shopping for a line of credit,SC,2015-10-13 00:00:00,Web,Instant
1374,Mortgage,"Complaint: Application, originator, mortgage broker",NV,2015-03-27 00:00:00,Web,Instant
1375,Debt collection,Complaint: Communication tactics,NY,2016-07-27 00:00:00,Pho,Fast
1376,Mortgage,"Complaint: Loan servicing, payments, escrow account",OK,2015-08-24 00:00:00,Web,Instant
1377,Credit reporting,Complaint: Improper use of my credit report,CA,2016-09-06 00:00:00,Web,Instant
1378,Debt collection,"Complaint: Loan modification,collection,foreclosure",TN,2016-06-01 00:00:00,Pho,Instant
1379,Credit card,Complaint: Billing disputes,PA,2016-03-11 00:00:00,Web,Instant
1380,Credit reporting,Complaint: Credit monitoring or identity protection,GA,2016-03-18 00:00:00,Ema,Instant
1381,Mortgage,"Complaint: Application, originator, mortgage broker",VA,2013-05-29 00:00:00,Web,Fast
1382,Credit reporting,Complaint: Credit monitoring or identity protection,FL,2015-02-13 00:00:00,Pos,Fast
1383,Student loan,Complaint: Repaying your loan,TN,2013-08-19 00:00:00,Web,Fast
1384,Bank account or service,Complaint: Deposits and withdrawals,ID,2014-03-12 00:00:00,Pos,Instant
1385,Debt collection,"Complaint: Loan modification,collection,foreclosure",MI,2013-01-10 00:00:00,Pos,Instant
1386,Bank account or service,"Complaint: Account opening, closing, or management",FL,2014-12-15 00:00:00,Pos,Fast
1387,Debt collection,Complaint: Communication tactics,WI,2013-11-25 00:00:00,Pho,Instant
1388,Bank account or service,Complaint: Deposits and withdrawals,TX,2014-01-29 00:00:00,Web,Instant
1389,Credit card,Complaint: Identity theft / Fraud / Embezzlement,MD,2015-06-18 00:00:00,Web,Instant
1390,Credit card,Complaint: Collection debt dispute,PA,2013-01-16 00:00:00,Web,Instant
1391,Debt collection,"Complaint: Loan modification,collection,foreclosure",TN,2014-01-04 00:00:00,Web,Instant
1392,Bank account or service,Complaint: Using a debit or ATM card,GA,2015-07-20 00:00:00,Web,Instant
1393,Consumer Loan,Complaint: Managing the loan or lease,NC,2016-01-15 00:00:00,Web,Instant
1394,Mortgage,"Complaint: Loan servicing, payments, escrow account",SC,2014-09-01 00:00:00,Ema,Instant
1395,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-05-09 00:00:00,Web,Instant
1396,Credit card,Complaint: Billing disputes,NY,2015-11-30 00:00:00,Web,Instant
1397,Credit card,Complaint: Credit determination,NY,2013-03-12 00:00:00,Pos,Instant
1398,Credit reporting,Complaint: Credit monitoring or identity protection,NV,2016-04-15 00:00:00,Web,Instant
1399,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2016-02-17 00:00:00,Web,Instant
1400,Credit reporting,Complaint: Credit reporting company's investigation,CA,2013-12-01 00:00:00,Web,Instant
1401,Credit card,Complaint: Rewards,OH,2015-04-16 00:00:00,Web,Instant
1402,Credit reporting,Complaint: Credit monitoring or identity protection,SC,2014-10-07 00:00:00,Web,Instant
1403,Consumer Loan,Complaint: Taking out the loan or lease,WV,2013-01-24 00:00:00,Web,Instant
1404,Credit card,Complaint: Closing/Cancelling account,AZ,2015-06-07 00:00:00,Web,Instant
1405,Credit reporting,Complaint: Unable to get credit report/credit score,MN,2013-04-17 00:00:00,Pos,Fast
1406,Credit reporting,Complaint: Improper use of my credit report,CA,2015-08-08 00:00:00,Web,Fast
1407,Credit reporting,Complaint: Unable to get credit report/credit score,WI,2016-08-28 00:00:00,Web,Fast
1408,Bank account or service,Complaint: Using a debit or ATM card,FL,2013-02-27 00:00:00,Ema,Instant
1409,Bank account or service,Complaint: Problems caused by my funds being low,WA,2013-11-21 00:00:00,Ema,Fast
1410,Bank account or service,Complaint: Deposits and withdrawals,PA,2015-10-23 00:00:00,Ema,Fast
1411,Consumer Loan,Complaint: Managing the loan or lease,TX,2015-10-02 00:00:00,Web,Instant
1412,Payday loan,Complaint: Received a loan I didn't apply for,MN,2015-09-23 00:00:00,Web,Fast
1413,Mortgage,Complaint: Settlement process and costs,OH,2015-08-13 00:00:00,Web,Instant
1414,Debt collection,Complaint: Communication tactics,CA,2014-07-05 00:00:00,Web,Instant
1415,Prepaid card,Complaint: Adding money,CA,2015-10-29 00:00:00,Web,Fast
1416,Credit reporting,Complaint: Credit reporting company's investigation,GA,2016-07-03 00:00:00,Web,Instant
1417,Credit card,Complaint: Identity theft / Fraud / Embezzlement,AR,2016-02-05 00:00:00,Web,Instant
1418,Consumer Loan,Complaint: Managing the loan or lease,TX,2014-06-19 00:00:00,Ema,Fast
1419,Mortgage,"Complaint: Application, originator, mortgage broker",VA,2013-03-19 00:00:00,Web,Fast
1420,Credit card,Complaint: Bankruptcy,CA,2013-07-08 00:00:00,Web,Instant
1421,Debt collection,Complaint: Communication tactics,CA,2014-11-06 00:00:00,Web,Instant
1422,Bank account or service,Complaint: Problems caused by my funds being low,IL,2015-11-16 00:00:00,Web,Instant
1423,Payday loan,Complaint: Charged fees or interest I didn't expect,CA,2016-09-27 00:00:00,Web,Fast
1424,Student loan,Complaint: Can't repay my loan,IL,2016-01-15 00:00:00,Web,Instant
1425,Consumer Loan,Complaint: Managing the loan or lease,TX,2013-06-09 00:00:00,Web,Instant
1426,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2015-10-21 00:00:00,Web,Instant
1427,Credit card,Complaint: Collection practices,NJ,2013-02-27 00:00:00,Web,Instant
1428,Bank account or service,"Complaint: Account opening, closing, or management",NY,2013-02-21 00:00:00,Web,Instant
1429,Credit card,Complaint: Advertising and marketing,NC,2014-09-26 00:00:00,Web,Instant
1430,Bank account or service,"Complaint: Account opening, closing, or management",DE,2014-07-23 00:00:00,Web,Fast
1431,Bank account or service,Complaint: Problems caused by my funds being low,PA,2015-05-10 00:00:00,Ema,Fast
1432,Bank account or service,Complaint: Deposits and withdrawals,NY,2015-03-24 00:00:00,Pho,Fast
1433,Credit card,Complaint: Payoff process,NY,2016-01-09 00:00:00,Web,Instant
1434,Mortgage,Complaint: Credit decision / Underwriting,LA,2015-09-21 00:00:00,Web,Instant
1435,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2013-10-15 00:00:00,Web,Fast
1436,Bank account or service,"Complaint: Account opening, closing, or management",NJ,2013-03-21 00:00:00,Ema,Fast
1437,Credit reporting,Complaint: Unable to get credit report/credit score,MA,2014-10-15 00:00:00,Web,Instant
1438,Credit card,Complaint: Late fee,IL,2016-07-22 00:00:00,Ema,Fast
1439,Debt collection,Complaint: False statements or representation,IL,2015-04-30 00:00:00,Web,Instant
1440,Credit reporting,Complaint: Improper use of my credit report,LA,2016-07-21 00:00:00,Pos,Fast
1441,Mortgage,"Complaint: Loan servicing, payments, escrow account",MA,2016-03-22 00:00:00,Pho,Instant
1442,Debt collection,"Complaint: Loan modification,collection,foreclosure",MN,2016-03-17 00:00:00,Ema,Fast
1443,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2016-06-04 00:00:00,Web,Instant
1444,Prepaid card,"Complaint: Managing, opening, or closing account",MI,2015-10-29 00:00:00,Web,Fast
1445,Debt collection,Complaint: Improper contact or sharing of info,MD,2013-06-11 00:00:00,Web,Instant
1446,Credit card,Complaint: Late fee,VA,2013-10-20 00:00:00,Web,Fast
1447,Bank account or service,Complaint: Problems caused by my funds being low,NY,2016-10-02 00:00:00,Web,Instant
1448,Mortgage,"Complaint: Loan servicing, payments, escrow account",SC,2014-06-18 00:00:00,Fax,Fast
1449,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2013-05-14 00:00:00,Web,Fast
1450,Debt collection,"Complaint: Loan modification,collection,foreclosure",WA,2016-08-25 00:00:00,Ema,Fast
1451,Credit card,Complaint: Closing/Cancelling account,CA,2015-02-09 00:00:00,Ema,Fast
